treatment,response,cov1,cov2,cov3
1,2.454378985,0.126668408,-0.287127601,-0.181160467
0,-4.534090542,-1.575140152,-1.514407212,0.030383977
0,5.098648779,-2.604116435,0.131864045,0.998076316
1,0.449614543,0.898952885,-1.54774447,-0.796403031
1,5.251507707,-1.283672253,-0.16944689,0.81342421
0,-2.039369989,-0.813319879,-0.351399429,-0.430287162
1,3.292337346,1.189684138,-0.719388692,0.074095328
0,1.380040056,1.593667281,1.447413921,-1.763376822
0,0.100281817,-0.169779152,-0.126935445,-0.791264176
1,-1.86784133,0.568245342,-1.69472094,-1.633329334
1,2.603864446,1.114754085,0.132386231,0.005450857
0,-2.152108785,-0.547694806,-1.58416747,-0.215077477
0,3.080506485,0.133061107,0.166820428,0.430735839
1,2.313261527,-0.830265631,-0.758186141,0.169665846
1,4.924811285,-0.467273803,-0.211751036,1.060684687
0,1.550440539,0.014438082,0.044495843,-0.519523205
0,-1.891422621,0.024069061,0.915669336,-1.578970397
0,-1.397055954,0.76053954,-1.427023816,-0.170387052
1,0.81512568,-0.480426437,-0.075698781,-0.282865923
1,5.022229705,1.105209114,0.240591298,-1.181431877
0,-0.449462696,0.339811868,0.274107136,-2.566704991
0,3.694580101,0.996302983,0.551940569,-1.599291736
1,1.587106188,-0.482191642,-1.693862839,0.89739084
0,0.24244956,0.407225266,-0.812807876,-0.6180395
1,0.023439244,-0.740658034,-1.723073287,0.385712627
1,-0.088048174,0.193448736,1.903134674,-0.470385103
1,3.089248614,-0.664287816,-0.627705396,0.495740229
0,0.16441132,0.523082563,0.712118638,-0.729606248
1,2.990795654,-0.890370829,2.136612168,1.126228907
1,3.230532827,0.891778816,0.689057706,-1.025807134
0,2.331173342,2.081683974,-0.565870255,-0.421718883
1,5.252039763,-0.754848834,-0.037704758,0.307489704
1,2.541207275,-0.450438851,-0.43382737,0.225899757
0,-1.736877912,-0.04001807,-0.368739313,-1.102389802
0,-4.144660955,0.10124175,-1.541491553,-1.84247956
1,3.585349178,0.812470343,0.568806513,-0.099549779
1,1.191133604,0.082185169,-1.302065388,-0.38188215
1,2.893637984,-0.113526011,-0.437727686,-0.529412344
0,2.531467188,-0.683025686,0.000709113,0.641479362
0,1.515108075,0.343973498,0.626038828,0.610340596
0,-0.192407519,0.471745048,-0.612363025,-0.597764014
1,-1.547298444,-0.455551609,-1.164495885,-0.881541456
1,-1.807501079,-0.748984846,-2.000514831,1.158694454
1,0.881908798,-1.412313528,0.513192188,-0.571309534
1,2.185831735,0.018914808,-1.007806698,-0.041350973
0,-0.437901724,-0.214980164,1.013431014,-0.894819467
1,2.866900446,1.081074984,-0.695842138,-1.181777885
1,3.71143997,0.992917812,0.172067759,-0.638586198
1,-1.396317374,-1.049079922,-0.455653395,-1.488321405
1,2.818991149,0.479734779,-0.28165373,-0.166869603
0,-1.244265602,-0.257789081,0.575523955,-1.841272386
1,3.297906069,2.159794714,-1.188246254,0.61050415
1,2.705540047,2.056639419,-1.136211663,-0.693211219
1,2.048676526,1.154666348,-1.436137865,-0.458949182
1,4.840242671,0.302413539,1.241783935,-0.601515859
1,6.510344013,2.062057314,0.146119216,-0.398015798
0,-0.348313452,-2.502211698,-1.350162092,0.619773655
1,2.526333524,0.029251597,-0.583727294,-0.085342709
0,0.105871493,1.279714716,-0.059186177,0.420492997
0,2.397898504,-1.447669927,0.309467093,0.904181139
0,0.463094931,-0.1133381,-0.303949376,-0.818618692
1,3.713980021,0.644899235,-0.143919888,-0.510111272
0,2.62696466,-0.639952678,1.797558548,2.643188354
0,-1.817362642,0.050710041,0.061246286,-1.771216863
0,1.139637046,-0.768834744,0.255880616,-0.160361769
1,1.848717892,0.737355947,-0.950257848,0.183494867
0,0.441060414,0.344878676,0.149388656,-1.219487099
1,3.078884047,1.041650721,-0.599846003,-0.102449131
1,1.860648347,-0.100833013,-0.830955284,0.690785164
1,1.53828641,-0.354714033,2.078425993,0.5360386
1,1.644419953,-0.650501424,-0.994500254,-0.455292478
1,3.629026425,-0.884899982,-0.351578615,0.172390621
1,4.295358406,1.338129408,0.234012008,-0.357642612
0,-2.843823663,-0.583477911,-1.165222822,-1.193168118
0,-1.198241685,0.585428033,1.685074107,-1.688846394
1,3.618478779,-0.80613883,1.210651262,0.194369367
0,0.146569612,-0.196489037,0.482537007,-0.9277131
1,5.377531431,0.364773076,0.306210988,0.77536928
1,5.983928922,0.119603778,-0.252235168,2.226076913
1,3.867055223,0.629011052,0.622224744,0.107619582
0,1.807911263,0.83335191,0.408771061,-0.16586035
0,1.059607227,0.781665447,1.047755598,-0.156869416
1,2.896281482,0.097512238,-0.513675596,-0.213573461
1,2.387498922,0.119687243,1.115650136,-0.547627785
1,3.935643759,0.356208686,-0.259489238,-0.860755119
0,0.513365804,-0.217398754,1.096333418,-1.278129803
1,2.195884318,0.534247141,-1.675046209,1.867736339
1,3.143934796,0.435623365,-0.711689356,1.576249542
1,2.888623861,-0.123066712,-0.132081797,-0.09212966
0,0.72212503,-0.303370095,-0.358007882,-0.340344621
1,3.538724954,0.336638744,-0.66689149,-0.233248822
1,3.348082445,0.227041518,0.115912511,1.253923697
0,0.669895149,0.337846965,0.768057966,-0.028162215
1,2.603790739,0.570547725,0.221335727,0.982922811
0,-4.535735786,-1.661229865,-0.617124205,-1.277605943
1,0.117061231,-1.249702235,-0.662502085,-0.619954435
1,1.527219411,-0.993832659,-0.03415297,-0.459383829
1,4.188534882,0.064560155,0.739059596,0.272174943
1,2.091258326,0.290187993,-0.99097717,1.194510294
1,4.6829315,-0.788211194,-0.122538577,0.859867343
0,-2.943410533,-0.541889771,1.820290777,-1.380877755
1,2.567913372,0.142134568,-0.775819479,0.170374895
0,-4.613137932,-0.959719631,-1.053102016,-0.696465272
1,1.905725889,1.580987008,0.043741446,0.295738387
1,3.625967464,0.405566751,-0.569222281,-0.330212194
1,1.660305384,-0.434089679,-0.2951705,-0.140898453
1,1.797744708,-0.326578103,-1.03852286,0.640114439
0,0.651229347,1.379471059,0.817700378,0.885586241
0,1.275297643,-1.270309001,-0.582311565,0.358229901
1,5.317185042,-0.285500327,0.253921896,0.314336795
1,3.88689271,0.422268479,0.435788523,1.658191083
1,2.794183216,0.62116114,-0.136704735,0.83783027
1,4.334947322,0.718034164,-0.383644725,0.915431258
1,4.272093706,0.66161541,-0.455453598,0.952640492
1,-0.976612099,-1.303609811,1.342600562,-1.115994395
1,3.660446972,-0.663507474,0.141678012,-0.395802905
0,1.669559753,-1.19027135,-0.193928491,0.494867136
1,0.346157194,-1.141560143,-0.516262445,-0.254899678
1,2.84055019,0.56495504,-1.136127826,-0.058182809
1,3.341569679,0.652703416,0.423401918,-1.366189205
1,4.439970468,0.941013602,0.812021615,-0.622627882
0,-0.920954947,-0.369679394,1.954170558,-0.392529081
0,2.94944804,1.461163717,0.613865377,-1.544719837
1,1.251686256,-0.81896432,0.086318705,-0.516686595
0,2.412933231,-0.209314526,0.203754164,2.965529144
1,1.947436365,0.135253095,-0.766367759,-0.422345457
0,3.263199984,0.789913227,0.02844236,-0.406947607
1,1.410270633,0.626957893,-1.325049213,1.104936232
0,-3.067100265,-0.487772975,-0.2796125,-1.27093402
1,2.051691137,0.620243944,-0.152743572,-1.38085199
0,-1.793690603,-0.088588917,1.747945008,-1.719975142
0,1.271373116,-1.255042555,-0.296125385,0.54838154
1,2.868450355,0.556345243,1.288128248,0.371803569
1,1.456763251,1.056615535,1.568917477,0.180529691
0,-4.304950912,-1.126273034,0.533508052,-1.833509893
1,2.202293307,0.071057433,-1.063609934,0.300029656
1,3.911764499,0.787953236,-0.332191194,-0.360813328
1,3.635762796,0.322082971,0.718987622,-1.519211162
1,-0.751603189,-0.524320444,-1.17593461,0.187720336
0,1.463206111,1.086772295,1.5040409,-0.564983684
0,0.497842765,-1.771521236,1.642898585,-0.059543238
0,0.125972511,0.326911807,0.523242814,-1.125737379
1,5.57251828,1.634108409,1.336073258,-0.706866433
0,-0.974152021,-0.264116164,2.462032833,0.818008178
0,-0.820262056,1.072207337,1.23059584,-0.007955136
0,2.050330575,-0.921856992,0.646034178,0.007932812
1,2.007029407,1.499765047,-1.047882842,-1.468917651
1,3.168101684,-0.776801918,-0.404401367,0.536950726
1,6.843473865,-1.265566575,-0.531474356,1.010463855
1,3.450738182,1.155822428,-0.089307315,0.36860309
1,-2.112678356,0.105152197,-1.689020685,-1.674783368
1,1.709869895,0.476210711,-0.749579788,-0.723730896
1,3.434772833,1.384087063,0.903299593,0.341008193
1,1.48640215,0.056964972,-1.37832568,0.984081537
1,3.740994128,1.12591388,0.241562256,1.325860819
1,5.240623738,0.116017446,-0.183880769,2.036381702
1,2.292320719,1.246740444,-1.065912369,-0.280555666
1,3.031804614,1.355923403,1.68989685,0.0734136
1,1.152364197,-0.082189037,-0.288729778,0.066971059
1,4.241061799,-0.244085744,0.484297311,0.817760104
1,0.910220434,0.357807692,2.100103268,0.797690166
1,2.869544752,1.561623252,1.356017321,0.828590342
0,0.512268064,0.793360989,1.361142792,-1.191215404
1,2.942266865,-0.896108306,-0.334942778,0.099786417
1,5.726848027,0.175800286,0.53699936,1.253928624
0,1.286528112,0.057637525,-0.459805486,1.476979911
0,2.439015254,-1.451777736,-0.261524525,1.048717999
1,5.817262413,0.006305749,0.86723106,2.194278434
0,1.013503777,-0.007837237,0.531585137,-1.190803423
0,-0.58253687,0.265376049,-0.020372084,-1.986753799
0,-0.510374163,-0.853792961,0.780277768,0.055265676
1,2.227084815,0.762861764,-0.32812137,3.011936117
0,1.102495164,0.339797707,-0.031597887,-1.126971923
1,4.480137111,0.300592547,-0.207027015,1.107436455
0,2.110168413,0.217097439,1.055248831,0.416580648
1,4.102477755,0.18646215,-0.550725541,1.860274753
1,1.050462151,1.801334252,-1.344539461,0.551593132
1,1.302119553,-0.353150393,-0.268035662,-1.461516998
1,4.850191574,1.61320749,-0.466266233,-0.350433468
1,3.330012863,0.144633381,0.343845499,-0.355851225
1,0.899629842,-0.129744943,-0.559096235,-1.238907587
1,-1.947762351,-0.921238583,2.307108319,-0.373373128
0,0.448736442,0.476722345,0.344071784,0.584937328
0,-2.24556247,0.311398886,2.320985665,-1.350902463
0,-4.498963653,-1.222095172,-1.401202398,-0.8732893
1,1.733581055,0.432519817,-1.068618438,1.073371552
1,1.725641436,0.111274778,-1.080646234,1.086603128
1,4.726695267,-1.402080362,0.808985211,0.257386034
0,0.902434958,0.506275669,1.168177932,-1.466754041
1,2.954902284,0.069478475,-0.912839419,0.096588443
1,3.433096229,-0.223904906,-0.132363559,-0.130547555
1,2.885189775,1.250560279,1.398717273,0.596809168
0,0.34921382,-0.800492511,-0.28201367,-0.110706762
0,-6.120986887,-2.816352972,-2.455650236,0.302583182
0,4.473285692,-0.823235841,0.017828951,2.224536216
1,3.386244808,-0.139009577,-0.722853441,0.166663574
1,3.240400082,0.182075556,0.077878199,0.103870391
0,-1.752166112,0.087804343,0.168225751,-0.708914342
1,2.620462034,1.776322837,0.479072758,0.380516363
0,2.07407608,0.848633717,-0.396198177,-0.275164565
1,-1.288893355,-0.242334941,-1.481544549,-0.208193927
1,0.166215957,0.623436415,2.044990709,0.372791813
1,-2.79204174,1.812955703,-1.251510851,2.902795194
1,0.692999258,-1.820820012,0.093851406,-0.482077268
0,-5.508665691,-1.571620814,-1.271739802,-0.593414079
1,2.407318953,-0.258041357,2.020933783,1.185308906
1,-1.668381954,-1.541353275,0.886359774,-1.387919943
1,3.922424196,0.501057885,0.40749595,0.529441952
0,-0.405817285,-1.357945002,-0.037065453,0.172803814
1,2.762780883,-1.040866069,-0.185070424,0.334394014
0,1.882543122,0.07634948,-0.674269023,2.908263763
1,3.714824225,-1.58316197,0.44630581,-0.444919685
0,5.023606249,-0.69537863,0.634003507,2.136935694
1,4.328987581,1.351543876,0.234131361,-0.722366317
0,0.026402444,-1.358870837,-0.344618817,0.068642772
0,0.879400665,-2.058647091,-0.012573798,-0.135001125
1,2.437544491,1.058262942,-1.089382692,-0.360252571
1,1.88080512,0.701644218,0.096222746,0.926240135
0,-2.81327428,-0.543494384,-0.287923767,-2.066192209
0,2.231520873,0.08792375,1.193722243,0.822415733
0,-0.085192418,-0.874422448,-0.231388974,0.368942992
0,2.774202819,-1.472131927,-0.084953122,0.753009923
0,-1.17697606,0.226878784,-0.489986823,-1.823889161
1,2.241724343,-0.617265548,-0.820773582,0.028793683
0,-0.225339846,-0.358618483,-1.416687362,1.126573339
1,4.622707078,1.106238689,0.123839699,0.110839376
0,0.138255563,-0.315621579,0.93619017,0.27771279
0,1.239210769,-1.294909158,0.286750672,0.335131222
1,2.615599996,-0.525715588,-0.078081798,-0.306525676
1,4.143410318,-0.069153238,-0.296516723,0.371676638
0,5.511548493,-1.168092109,-0.395114852,2.431408889
0,2.520463231,0.135851258,-0.44298628,2.53853314
0,-1.025803086,-0.507867079,-0.600918586,-0.435175539
0,-1.75814551,-0.580912044,-0.309461243,-0.866785321
0,1.922190429,0.790696973,0.246531881,-0.512033979
1,4.41849069,0.203739794,-0.355350356,1.531432144
1,2.16965501,0.772701644,0.891400851,0.352411118
1,1.459515329,0.191179331,1.052259709,0.944802439
1,4.230831928,-0.030040475,0.657096425,0.596366894
0,2.209893611,-1.53932246,-0.244111099,0.543492867
1,-1.34289899,0.261874439,-1.600217751,0.28813113
1,4.903332969,-1.357886166,1.664299609,1.177116055
1,3.881278202,0.272807906,-0.388256781,1.073683276
1,0.31267839,-1.532905197,2.586444838,0.968253887
0,2.483604156,-0.557248604,0.504361733,0.138672706
1,5.521208715,-0.333960924,-0.488057719,1.114564976
1,3.790541044,0.504500196,0.075231872,0.362567615
1,5.947084002,0.106271714,0.206182122,1.061103832
1,1.071658452,-1.387430231,1.708942738,0.009933116
1,4.452560494,-0.551937739,1.186938496,0.704141773
1,3.743166447,1.056711437,0.023548625,0.114834524
1,6.725749901,-0.803786864,-0.05986588,1.309366534
1,4.595351334,-0.104251047,0.735216634,0.53734111
0,3.366058434,1.21937341,-0.045678521,-1.079422952
1,2.943689837,0.327816089,-0.866467487,0.817479724
0,2.315364352,-0.599920507,-0.287949237,1.054902916
1,1.787720403,1.303364629,-1.286223531,0.837195911
1,5.08054657,-0.084313228,-0.154136333,-0.336258777
0,-2.054991925,-1.743618909,0.827713799,-0.392153539
1,6.505018516,-0.656809802,0.079857557,1.720270185
1,3.481521258,-0.287832892,0.555659597,0.311501939
0,0.451091527,0.808226057,0.978142656,-1.630480997
0,3.035907238,0.171855623,0.454827558,1.150472146
1,1.952084806,-1.089706511,-0.614718883,-0.172011624
1,6.629954523,-0.408619846,0.523788316,1.91197301
0,-1.691563296,0.498661903,-1.07223115,-2.55506406
1,4.808599655,1.978342553,-0.483021161,-0.633018365
1,2.135560937,1.025671987,-0.993526742,-0.770511217
1,-0.803801694,-0.073215846,-1.818421444,1.052854077
0,1.196959423,1.119169019,1.065307522,0.329179852
1,3.962695755,1.258870845,0.417982867,0.31355373
1,3.216755688,0.962165463,0.065713582,1.317352604
1,2.364119382,-0.625408708,-0.349828732,0.560401446
1,-0.269291497,0.64493408,-1.145815234,0.918339219
0,-7.457657975,-1.124422802,-1.255863653,-2.205142301
0,2.144284961,-1.381545482,-1.705557322,2.63255102
1,2.354518478,-0.002153025,-0.016928919,-0.494689481
1,1.953988525,1.353018117,-0.478792721,-0.010481859
1,2.254202392,0.757546009,-1.395284936,-0.493316965
0,-3.091921697,-1.003195203,-0.713094889,-1.081569002
1,2.631111586,0.676307698,1.137757248,-0.297806697
1,4.245230987,1.201129884,-0.273113294,-0.064877808
0,-3.065333889,-1.340749465,-0.480192113,-1.305009585
1,2.776515483,0.022448853,1.481660708,-0.692991186
1,6.079110198,-0.611831057,0.064566411,1.080777721
1,4.440297588,-1.898447187,0.279635793,0.491732524
0,1.005726653,0.344225381,1.301246735,-1.268151687
1,2.678584929,-0.953843743,0.325483133,-0.791544897
1,3.711180027,0.14998937,1.461655063,1.335605516
0,2.819288328,-0.952669651,0.559209951,0.005123572
1,2.545713188,2.026206366,0.560215524,1.021408153
0,-1.517385506,-0.107332101,1.275331741,-1.606901045
1,3.150351835,0.504220994,0.516787967,-0.112635768
0,1.282698766,-0.351429709,-0.093415896,0.384784803
1,4.872673726,-0.563894667,1.566710613,1.12263607
1,-0.251016734,1.153234134,-1.506182929,-1.290987065
1,3.584269955,0.204385445,-0.240536214,0.219669742
0,-1.673815259,-0.181419153,-0.203150883,-1.76895511
0,-0.252583467,0.684425158,1.084950384,-0.332888313
1,0.755294395,1.337616074,-1.300324148,1.005426627
1,3.50238301,0.942960343,-0.933885706,-1.604755898
1,4.542150434,-0.182064687,0.180015704,1.275601436
0,-0.110034511,-0.705814478,-0.054558287,-0.43854671
0,0.294597713,-0.500059713,0.976672786,-0.116615002
1,4.591776533,-0.565915774,0.76365361,-0.211654081
1,1.234822717,0.011822521,1.497973533,-0.621524803
0,-1.774165416,-0.954094397,-0.770135673,0.037838052
1,2.979645227,0.755639671,-0.749305179,-0.539831464
1,4.024555054,1.163245303,-0.191667798,-0.961548033
1,1.704991744,3.043211695,0.324842947,1.095963162
1,3.501031534,0.479551502,0.240146246,1.934846423
0,1.056000732,0.363933815,-0.516866715,0.883875862
0,10.49640925,-2.13057817,0.061138917,3.130691984
1,4.043217087,-0.175870641,0.466859025,0.40255287
1,3.183791463,0.369123097,0.699766918,0.465900767
1,3.258642973,0.356990802,0.096540924,-0.713293912
0,-0.259263134,0.352164997,0.08598156,-1.092818326
0,0.036939602,0.148339911,-0.285596359,-1.275798433
1,3.502993717,-0.68436515,1.329279568,0.450192856
0,-1.277825149,-0.966967893,0.639304455,-1.370302062
0,1.107969853,0.639246382,1.272560851,0.025208135
1,0.526428914,-1.06873289,-0.11167361,-0.482994233
0,-1.289869339,-0.581819934,-0.046835345,-1.444703624
0,0.77494312,0.834761917,-0.01215108,-2.1626129
1,2.840220422,0.639467849,-0.954180769,0.567309647
0,-1.405782364,0.446283183,1.392447804,-1.546498741
1,3.050370745,1.011091362,-0.653387159,0.549338563
1,4.845275152,0.652867385,-0.086742966,-0.505068242
1,5.153075171,1.545583123,-0.021121574,-0.321876653
0,1.408018424,0.593003597,0.570912191,0.196850367
1,3.761321703,0.016507696,-0.332530605,-0.190052181
0,-5.862984881,-1.272180222,-0.132255856,-1.68891551
1,3.18358251,0.649192824,1.222731633,-0.154412031
1,3.273919233,-1.336724574,-0.099040673,-0.498013638
1,-1.16195314,0.023488743,-1.451395525,-1.103035278
1,3.080243507,-0.780700617,0.466184285,0.823920855
0,2.370275094,0.644324968,-0.16571262,1.510164757
1,4.442516745,-0.840099722,-0.661360592,0.87624081
1,4.337121589,-0.091517608,0.301562519,-0.768386952
0,-0.627784464,0.056380114,-0.484239905,-0.9863779
1,4.145374713,0.210526211,0.092832768,-0.032976393
1,4.573993668,-0.459051334,0.345579761,0.108097139
1,2.578026103,-0.613799274,-0.657851087,-0.005035236
0,-4.501438611,-1.207093688,0.041629581,-1.374634299
0,-3.724434136,-0.388138668,0.944353004,-2.425159233
1,4.378086725,0.052528842,0.725582998,0.239920037
1,4.397407411,-0.832687964,-0.342311833,-0.042131342
1,0.473715156,0.545370232,-1.626694882,0.29738287
1,1.817883477,-0.04616178,1.542352228,0.296024706
0,-2.574623708,-1.327935395,-0.318881238,-0.759251871
1,4.405983286,-0.137354106,-0.049818322,-0.521778574
1,3.610630903,-0.180399189,0.112791003,-0.095881654
0,1.373297932,0.581282202,-0.578860667,-2.402127334
0,0.557956371,0.932766073,1.212564084,-1.387848273
1,6.534088926,2.092107777,-0.179498599,-0.548595286
0,3.441085222,-0.771190482,-0.295668079,1.902145205
1,3.677900669,0.391980936,-0.098314031,-0.538084922
1,4.415697422,0.452887359,0.178789867,0.294317966
0,-0.162514373,-0.380071792,0.288312131,-1.711844783
0,3.35010453,-0.945941521,-0.275378052,1.543842463
1,1.371101463,1.191277965,-0.75611571,-0.591624385
1,6.490838668,1.710471435,0.278272674,-0.533901007
0,-0.531313556,0.654639156,-0.427925058,-0.818417023
1,7.938603242,2.15639745,-0.46424188,-0.414445702
1,4.651592099,0.235064199,1.478422849,-0.277791027
0,0.42584767,-0.37698504,-0.659609776,-0.060451832
0,0.657341695,-2.128179967,-1.21039048,0.494659155
0,1.144178087,-1.874705992,-0.603180474,0.034712308
1,8.523791617,-0.339995608,0.124453816,2.803706096
1,2.26168744,0.884123532,-0.382137713,0.72876335
1,6.69645552,0.253931841,-0.167036613,0.208571223
1,3.641001599,0.452258285,0.991833005,-0.444588147
1,-0.391397892,-1.346961084,-1.190748774,-0.511332321
0,-1.70418494,-0.424787553,-0.203127295,-0.944145451
1,5.577886779,-0.593232409,-0.49149917,1.048896744
0,-2.672558138,-0.242527142,-0.403991161,-1.415027993
1,1.535982207,0.371197495,-1.55154929,0.808133266
1,2.530388051,1.350607187,0.610636159,0.298527298
0,-2.009875984,-0.774356714,-1.719611795,0.759206852
1,2.436849037,0.316621503,-0.587032009,0.165030082
1,2.761695866,-0.155871831,0.754271648,0.989001246
1,-3.488286024,2.156515398,-1.615773797,2.299508568
0,-1.586165815,0.009188656,-0.980362909,-1.383016791
1,3.195420982,0.770279493,0.17691909,-0.530739026
0,-3.762867496,-0.996324648,-0.423737898,-2.183336087
1,-1.653273518,0.207893452,-1.168842729,-1.302140414
1,3.730331022,1.235591845,-0.734200662,0.426377075
1,0.180886323,-0.279933289,-1.996875409,1.922694531
1,2.100153582,0.292306483,-0.85135151,0.480423868
1,1.792848836,-0.325548612,-0.452166221,-0.113156486
0,-10.14178294,-0.807469209,-2.508105918,-0.776266284
1,2.989265499,0.760840482,-0.548039803,0.236938875
1,3.332978662,0.406622825,-0.225256639,0.050548356
0,-1.17267135,1.572691718,1.944483953,-0.23306953
0,2.898399328,-1.423825326,0.281358114,0.768851223
1,3.413754467,0.735927089,-0.200190311,-0.136144052
0,0.298604474,-1.137115451,-0.829084858,-0.787871502
1,0.711924026,1.104095491,-1.016408635,0.59639849
1,5.417588341,1.310426985,-0.205074383,-1.087803589
0,-3.019186466,-3.9140697,0.271405829,-0.43461422
1,2.068435448,0.971296182,-1.508651485,-0.139629822
0,-2.102702848,-0.602325822,1.039872826,-1.194071091
1,0.285680075,-0.557015465,-1.987214886,2.068299375
0,0.914777849,0.010307749,1.077165485,-0.080263997
1,6.223789476,-0.683340346,0.506636428,1.103335635
0,-1.764679487,-0.86893,-0.350919757,-0.530398167
1,0.315415774,0.389767413,-1.076068257,0.341910572
1,4.434759591,0.966499672,0.386223117,-0.353719466
0,0.667129868,0.864087917,0.510509427,-1.291420038
0,-1.88389495,-0.63679511,-0.201063701,-1.02284104
1,4.870757312,0.245167505,-0.243437343,-0.771016201
1,4.636863762,1.985411484,0.51495087,0.512139737
1,4.100664207,-0.372752341,0.686575146,0.134637946
1,6.058257135,0.12407307,0.91212194,1.27802844
0,-2.915679396,-0.524110575,-1.965511611,1.156468869
1,2.006523516,-0.006624757,2.109094087,1.220122992
0,-1.780426236,-0.541706294,0.376791657,-1.061516624
0,-4.673774246,-0.488592616,-2.197434558,0.590827221
1,5.424631152,0.303709787,1.099605543,0.914700481
1,1.855920236,1.864988934,-0.727990047,0.463248873
1,3.020116047,0.089184745,0.577271199,0.670793765
1,5.34438416,-0.566856674,-0.407609327,1.052120257
1,1.129211125,-0.116246681,-0.768018131,0.245004803
0,-0.744332983,-0.105600447,1.047517322,-1.167801384
0,-1.613997228,-1.053068497,-0.203804914,-0.577830406
1,3.439131986,0.735899534,0.358658219,-0.187688839
1,2.263436936,-0.252284323,-0.658268054,0.786634787
1,0.449698565,-0.431416984,-1.299740655,1.567864638
1,3.118851838,0.746537598,-0.719444099,-0.341091815
1,2.061559924,0.237514404,-1.23560507,0.096289274
1,4.259341055,-0.561736682,0.002209321,0.862235012
1,5.108110959,-0.769369447,0.833499584,1.125867208
0,0.238044795,-0.359937012,1.732279844,0.041456746
0,4.354579757,1.159029379,0.241378579,-2.419258371
1,2.764332192,0.182757376,0.834061081,-0.084508598
1,1.303751994,-0.607196736,-1.114287353,0.233475746
1,4.269270401,-0.46073962,1.736668135,1.774948989
0,-5.69854614,-0.539476518,-1.257014365,-1.95457026
0,0.262934679,-1.389617481,-1.351296156,0.685169788
0,-1.034296538,0.256742506,-1.274908176,-0.870424287
0,-0.076410277,-1.274855702,-1.002737874,0.557832149
1,-3.276913276,0.808398905,-1.993985025,0.029877181
1,1.944056062,-0.908718614,0.637843342,-0.107418351
0,-1.765959387,-2.636385368,-0.495805527,-0.338756469
0,-1.651232217,-0.349662244,1.435864841,-1.538386474
1,2.386233571,-1.749440945,0.367610519,-0.431453287
1,4.496215649,0.799615031,0.755350774,0.263935261
1,3.945314615,0.923927306,0.045761238,-0.156720034
0,-1.037835179,0.327261933,-0.619460826,-1.768602273
1,4.001982248,0.512820842,0.004070412,1.016288085
1,2.622175032,0.519620491,-0.881460821,1.069413959
1,2.585907825,0.335906865,0.032882193,-0.658678191
1,0.440662246,-0.389276612,1.88224055,-0.110763177
1,2.150830177,-0.120749754,-0.258771743,-0.206262733
0,-1.685149777,0.647913752,0.796676402,-2.113888568
1,1.552952536,-0.266859151,0.84580479,-1.627456111
1,5.390004143,1.487770257,0.44598225,-0.385839734
1,5.990030681,0.505821678,0.38272225,2.036221319
1,4.13932644,1.074494095,0.197914469,-0.1950773
1,0.0727174,0.874037437,-1.490176445,1.812293997
1,4.58242302,0.583043719,-0.458704637,2.053161206
1,0.991331556,0.135240196,-0.218866523,-0.093856939
1,3.43677398,-0.553767285,0.094636329,-0.595867746
0,1.184299875,1.304170289,0.873430694,-1.189983231
1,1.716813936,-1.11445902,1.338573291,0.278352795
0,5.052514426,-1.93281338,-0.528069647,1.727922781
1,9.009105906,1.931097794,0.057404092,-2.065831314
0,2.90915581,0.990116902,0.899473125,-2.207782082
0,-0.916829427,-1.239717117,-0.413112419,-0.612273827
1,3.968409434,-0.316980423,0.784701068,0.033848897
0,0.421988155,-0.109675519,-0.18749855,-1.221500919
1,-2.232351128,-0.788579532,-1.041649981,-0.844056219
1,3.257349519,0.297448781,-0.051401969,0.719418617
1,2.834009182,0.276039433,-0.913435854,0.470958805
1,3.440894688,0.60061961,-0.059674557,-0.503678948
1,0.143305505,0.306579454,-1.235500425,-1.77564101
1,3.820687518,0.184153112,-0.423969706,0.321272991
1,5.101121805,-0.079129162,0.036667008,1.598668404
1,2.033118705,1.820997462,1.045422843,0.656096078
1,5.14502051,-1.611840255,1.216156197,0.588913398
1,4.529247413,2.097281521,1.461517442,-0.954374369
1,3.779347938,0.320270168,-0.505398851,1.391111179
1,2.360044429,-0.825492598,-0.042866112,-0.376698021
1,3.639589044,0.262658631,0.21026826,-0.3862135
1,1.766411416,-0.918927553,-0.716575745,-0.133149099
0,1.261452252,1.070574521,0.664962398,-1.595471573
1,3.463886085,0.597104668,0.066341405,-0.078507541
1,1.825809686,0.916599521,-1.263636303,-0.166431213
1,2.40955159,-0.226636663,1.114094426,-0.426295117
1,4.596206462,1.377958333,-0.6379108,-0.489048497
0,-3.345099419,-2.836891375,-0.38757975,-0.727192265
1,1.123612099,1.828802648,-0.909685637,1.818727609
0,-0.885822807,0.197429481,1.572838898,-0.685086825
1,-2.460000934,0.883050381,-2.028151088,1.566060122
1,5.831768538,-0.397071634,0.459905831,1.121544193
1,2.40248921,0.017515992,0.757378554,-0.568322115
0,-4.962838833,-1.683293239,-1.566201048,-0.289908238
1,5.176244167,-0.438699923,-0.598147694,1.247391648
1,3.481475494,0.311280573,-0.625818943,-1.30570008
1,1.444119136,0.709137371,-1.101673027,-1.457786994
0,1.486036965,-0.447407908,-0.150498343,0.316654098
1,5.848420713,-0.306262892,0.094179217,0.396382717
1,5.217731654,0.923797586,-0.640081148,0.171344671
1,-0.002933267,-0.495613537,-1.184171292,0.115346252
